All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33273     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:44 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33274     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:44 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33275     	E   	Operational         	10172   	Background task Logger_L                	2016-09-21 08:52:44 	refuse to start. Can't set PP to the main routine.	{args: "Logger_L"}
33276     	E   	Operational         	10172   	Background task Logger_L                	2016-09-21 08:52:58 	refuse to start. Can't set PP to the main routine.	{args: "Logger_L"}
33277     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:58 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33278     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 08:52:58 	The system is in the Manual mode.	{args: }
33279     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 08:52:58 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33280     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-21 08:53:09 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
33281     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-21 08:53:09 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
33282     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 08:55:07 	The system has been ordered to go to the Automatic mode.	{args: }
33283     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 08:55:07 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33284     	E   	Operational         	10172   	Background task Logger_L                	2016-09-21 08:55:07 	refuse to start. Can't set PP to the main routine.	{args: "Logger_L"}
33285     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:55:07 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33286     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 08:55:07 	The system is in the Manual mode.	{args: }
33287     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 08:55:07 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33288     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:55:14 	The command is NOT allowed when the program is executing.	{args: "14"}
33289     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 08:55:14 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33290     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 08:55:20 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33291     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:55:23 	The command is NOT allowed when the program is executing.	{args: "14"}
33292     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 08:55:23 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33293     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 08:59:05 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33294     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:07 	The command is NOT allowed when the program is executing.	{args: "14"}
33295     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 08:59:07 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33296     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:17 	The command is NOT allowed when the program is executing.	{args: "4"}
33297     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:41 	The command is NOT allowed when the program is executing.	{args: "4"}
33298     	I   	Operational         	10045   	System restarted                        	2016-09-21 09:05:48 	System was restarted. 	{args: }
33299     	W   	Operational         	12700   	Missing time zone information           	2016-09-21 09:05:48 	No time zone information has been specified.	{args: }
33300     	I   	Operational         	10351   	A task is removed                       	2016-09-21 09:06:48 	The task Logger_L was removed because of configuration changes. 	{args: "Logger_L"}
33301     	E   	Operational         	10304   	An update has been ordered              	2016-09-21 09:06:48 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
33302     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:06:48 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33303     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 09:06:48 	The system is in the Manual mode.	{args: }
33304     	I   	Operational         	10129   	Program stopped                         	2016-09-21 09:06:48 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
33305     	I   	Operational         	10129   	Program stopped                         	2016-09-21 09:06:48 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
33306     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-21 09:06:48 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
33307     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-21 09:06:48 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
33308     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-21 09:07:13 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
33309     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-21 09:07:13 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
33310     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:07:55 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33311     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 09:07:56 	The system is in the Motors ON state.	{args: }
33312     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 09:07:57 	The system has been ordered to go to the Automatic mode.	{args: }
33313     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 09:07:58 	The system is in the Automatic mode.	{args: }
33314     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:20:10 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33315     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:30:44 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33316     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:30:47 	A regain movement has started.	{args: "0"}
33317     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:30:47 	The regain movement is ready.	{args: "0"}
33318     	I   	Operational         	10151   	Program started                         	2016-09-21 09:30:47 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33319     	I   	Operational         	10151   	Program started                         	2016-09-21 09:30:47 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33320     	W   	Program             	41595   	Socket error                            	2016-09-21 09:31:37 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/226.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/226", "ERR_SOCK_CLOSED", "-28:10:2::45058:8388608.000000"}
33321     	W   	Program             	41595   	Socket error                            	2016-09-21 09:31:37 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60366:8388608.000000"}
33322     	W   	Program             	41595   	Socket error                            	2016-09-21 09:32:00 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/226.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/226", "ERR_SOCK_CLOSED", "-28:10:2::45062:8388608.000000"}
33323     	W   	Program             	41595   	Socket error                            	2016-09-21 09:32:00 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60370:8388608.000000"}
33324     	W   	Program             	41595   	Socket error                            	2016-09-21 09:32:14 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/226.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/226", "ERR_SOCK_CLOSED", "-28:10:2::45066:8388608.000000"}
33325     	W   	Program             	41595   	Socket error                            	2016-09-21 09:32:14 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60374:8388608.000000"}
33326     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:32:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33327     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:32:14 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33328     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:32:16 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33329     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:32:16 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33330     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:32:17 	A regain movement has started.	{args: "0"}
