All event log messages.
Date:	2016-10-27 04:02:03
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68844     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
68845     	I   	Operational         	10150   	Program started                         	2016-10-27 03:44:46 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
68846     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:44:46 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
68847     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:44:46 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
68848     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:44:46 	The gearbox at rob_R_3 of robot ROB_R needs service.	{args: "rob_R_3", "ROB_R"}
68849     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:44:46 	The gearbox at rob_L_1 of robot ROB_L needs service.	{args: "rob_L_1", "ROB_L"}
68850     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:44:46 	The gearbox at rob_L_2 of robot ROB_L needs service.	{args: "rob_L_2", "ROB_L"}
68851     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:44:47 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
68852     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:44:47 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
68853     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:45:12 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
68854     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:45:12 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
68855     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:45:48 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68856     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:45:48 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68857     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:45:48 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
68858     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:46:01 	The system is in the Manual mode.	{args: }
68859     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-27 03:46:01 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68860     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:46:03 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68861     	I   	Operational         	10011   	Motors ON state                         	2016-10-27 03:46:04 	The system is in the Motors ON state.	{args: }
68862     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:46:05 	The system has been ordered to go to the Automatic mode.	{args: }
68863     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:46:05 	The system is in the Automatic mode.	{args: }
68864     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:46:32 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68865     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:46:32 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68866     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:46:32 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
68867     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:46:33 	A regain movement has started.	{args: "0"}
68868     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:46:33 	The regain movement is ready.	{args: "0"}
68869     	I   	Operational         	10151   	Program started                         	2016-10-27 03:46:33 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68870     	I   	Operational         	10151   	Program started                         	2016-10-27 03:46:33 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68871     	I   	Operational         	10151   	Program started                         	2016-10-27 03:46:33 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "6", "MotionSupL"}
68872     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:46:34 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68873     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:46:38 	The task MotionSupL has stopped. The reason is that an external or internal stop has occurred. 	{args: "6", "MotionSupL"}
68874     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:46:38 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68875     	I   	Operational         	10045   	System restarted                        	2016-10-27 03:47:17 	System was restarted. 	{args: }
68876     	W   	Operational         	12700   	Missing time zone information           	2016-10-27 03:47:17 	No time zone information has been specified.	{args: }
68877     	E   	Operational         	10304   	An update has been ordered              	2016-10-27 03:48:16 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
68878     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:48:17 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68879     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:48:17 	The system is in the Automatic mode.	{args: }
68880     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:48:17 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
68881     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:48:17 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
68882     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:48:17 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
68883     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:48:17 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
68884     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:48:17 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
68885     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:48:17 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
68886     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:48:17 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
68887     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:48:17 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
68888     	I   	Operational         	10150   	Program started                         	2016-10-27 03:48:17 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
68889     	I   	Operational         	10150   	Program started                         	2016-10-27 03:48:17 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
