All event log messages.
Date:	2016-10-29 07:05:46
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
78134     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:09 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78135     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:09 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78136     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78137     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78138     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78139     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78140     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78141     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:10 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78142     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:11 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78143     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:11 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78144     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:11 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78145     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:11 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78146     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:11 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78147     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:12 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78148     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:12 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78149     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:12 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78150     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:12 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78151     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:13 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78152     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:13 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78153     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:13 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78154     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:13 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78155     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:13 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78156     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:14 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
78157     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:14 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
78158     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 05:12:14 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
78159     	W   	Program             	41595   	Socket error                            	2016-10-29 06:10:55 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::55902:8388608.000000"}
78160     	W   	Program             	41595   	Socket error                            	2016-10-29 06:10:55 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/229.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/229", "ERR_SOCK_CLOSED", "-28:10:2::45426:8388608.000000"}
78161     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 06:10:55 	The system has been ordered to go to the Automatic mode.	{args: }
78162     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:10:55 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78163     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:10:55 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78164     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 06:10:55 	The system is in the Automatic mode.	{args: }
78165     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:32:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78166     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:32:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78167     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:32:29 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78168     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:32:29 	A regain movement has started.	{args: "0"}
78169     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:32:29 	The regain movement is ready.	{args: "0"}
78170     	I   	Operational         	10151   	Program started                         	2016-10-29 06:32:29 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78171     	I   	Operational         	10151   	Program started                         	2016-10-29 06:32:29 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78172     	E   	Motion              	50052   	Joint speed error                       	2016-10-29 06:32:50 	The speed of joint rob_L_5 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_5"}
78173     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:32:50 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78174     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:32:50 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78175     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:32:50 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78176     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:32:50 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78177     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:32:51 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78178     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:32:51 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78179     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:33:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78180     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:33:25 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78181     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:33:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78182     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:33:25 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78183     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:34:08 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78184     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:34:08 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
