All event log messages.
Date:	2016-10-22 01:51:36
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62681     	I   	Operational         	10021   	Execution error reset                   	2016-10-21 05:10:26 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
62682     	I   	Operational         	10010   	Motors OFF state                        	2016-10-21 05:10:27 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62683     	I   	Operational         	10011   	Motors ON state                         	2016-10-21 05:10:28 	The system is in the Motors ON state.	{args: }
62684     	I   	Operational         	10052   	Regain start                            	2016-10-21 05:10:28 	A regain movement has started.	{args: "0"}
62685     	I   	Operational         	10053   	Regain ready                            	2016-10-21 05:10:28 	The regain movement is ready.	{args: "0"}
62686     	I   	Operational         	10151   	Program started                         	2016-10-21 05:10:28 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62687     	I   	Operational         	10151   	Program started                         	2016-10-21 05:10:28 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62688     	W   	Program             	41595   	Socket error                            	2016-10-21 06:15:56 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::47180:8388608.000000"}
62689     	W   	Program             	41595   	Socket error                            	2016-10-21 06:16:45 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::47184:8388608.000000"}
62690     	W   	Program             	41595   	Socket error                            	2016-10-21 06:16:45 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48708:8388608.000000"}
62691     	I   	Operational         	10125   	Program stopped                         	2016-10-21 06:16:45 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62692     	I   	Operational         	10125   	Program stopped                         	2016-10-21 06:16:45 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62693     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 06:16:47 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62694     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 06:16:47 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62695     	I   	Operational         	10052   	Regain start                            	2016-10-21 06:16:49 	A regain movement has started.	{args: "0"}
62696     	I   	Operational         	10053   	Regain ready                            	2016-10-21 06:16:49 	The regain movement is ready.	{args: "0"}
62697     	I   	Operational         	10151   	Program started                         	2016-10-21 06:16:49 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62698     	I   	Operational         	10151   	Program started                         	2016-10-21 06:16:49 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62699     	W   	Program             	41595   	Socket error                            	2016-10-21 06:27:48 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47188:8388608.000000"}
62700     	W   	Program             	41595   	Socket error                            	2016-10-21 06:27:48 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48712:8388608.000000"}
62701     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 06:28:26 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62702     	I   	Operational         	10024   	Collision triggered                     	2016-10-21 06:28:26 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
62703     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 06:28:27 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62704     	I   	Operational         	10020   	Execution error state                   	2016-10-21 06:28:27 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
62705     	I   	Operational         	10020   	Execution error state                   	2016-10-21 06:28:27 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
62706     	I   	Operational         	10125   	Program stopped                         	2016-10-21 06:28:28 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62707     	I   	Operational         	10125   	Program stopped                         	2016-10-21 06:28:28 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62708     	I   	Operational         	10026   	Collision retraction                    	2016-10-21 06:28:28 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
62709     	E   	Motion              	50056   	Joint collision                         	2016-10-21 06:28:28 	Actual torque on joint rob_R_4 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_4"}
62710     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-21 06:28:28 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62711     	E   	Program             	41714   	Too many error events                   	2016-10-21 06:28:28 	 Execution of task T_ROB_R has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_R"}
62712     	I   	Operational         	10025   	Collision confirmed                     	2016-10-21 06:28:40 	The collision detection has been confirmed. 	{args: }
62713     	I   	Operational         	10010   	Motors OFF state                        	2016-10-21 06:28:42 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62714     	I   	Operational         	10011   	Motors ON state                         	2016-10-21 06:28:43 	The system is in the Motors ON state.	{args: }
62715     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 06:28:49 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62716     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 06:28:49 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62717     	I   	Operational         	10021   	Execution error reset                   	2016-10-21 06:28:49 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
62718     	I   	Operational         	10021   	Execution error reset                   	2016-10-21 06:28:49 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
62719     	I   	Operational         	10052   	Regain start                            	2016-10-21 06:28:50 	A regain movement has started.	{args: "0"}
62720     	I   	Operational         	10053   	Regain ready                            	2016-10-21 06:28:50 	The regain movement is ready.	{args: "0"}
62721     	I   	Operational         	10151   	Program started                         	2016-10-21 06:28:50 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62722     	I   	Operational         	10151   	Program started                         	2016-10-21 06:28:50 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62723     	W   	Program             	41595   	Socket error                            	2016-10-21 06:42:12 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47196:8388608.000000"}
62724     	W   	Program             	41595   	Socket error                            	2016-10-21 06:42:12 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48720:8388608.000000"}
